Book ID,Size,Views,Likes,Rating
78262,35767,1918,3,0.0015641293013555
45607,35768,2377,8,0.0033655868742111
87366,21984,1586,11,0.0069356872635561
146899,23974,1221,5,0.004095004095004
136474,24776,1538,2,0.0013003901170351
205861,43754,1053,10,0.0094966761633428
207813,33877,1547,14,0.0090497737556561
265353,24891,1153,16,0.0138768430182133
277257,48708,1033,11,0.0106485963213939
234681,23886,1078,3,0.0027829313543599
327317,28370,1147,5,0.004359197907585
210916,33558,1106,5,0.0045207956600361
317407,48665,1014,7,0.0069033530571992
30745,20247,1770,4,0.0022598870056497
177159,26169,1104,8,0.0072463768115942
46082,20436,2186,32,0.0146386093321134
188488,29416,1198,3,0.0025041736227045
211490,64956,1249,8,0.0064051240992794
51758,30646,1677,2,0.0011926058437686
211834,37656,1562,16,0.0102432778489116
7542,37343,2726,30,0.0110051357300073
303916,25484,1095,6,0.0054794520547945
79010,29188,2101,42,0.019990480723465
184579,28927,1385,6,0.0043321299638989
44551,32283,2305,28,0.0121475054229934
261612,33941,1084,6,0.0055350553505535
225877,21638,1062,10,0.0094161958568738
86599,74188,1785,29,0.0162464985994397
71983,171721,1523,0,0.0
94750,45741,1408,1,0.0007102272727272
70721,39741,2140,19,0.0088785046728971
128558,28782,1501,0,0.0
150120,37780,1433,5,0.0034891835310537
168095,35859,1262,9,0.0071315372424722
183270,41113,1141,7,0.0061349693251533
190910,31231,1422,22,0.0154711673699015
244678,31591,1370,13,0.0094890510948905
243094,21413,1323,3,0.0022675736961451
12833,46797,2314,9,0.0038893690579083
247174,24657,1421,7,0.0049261083743842
211261,25568,1388,15,0.0108069164265129
293179,47336,1132,7,0.0061837455830388
303354,121340,1165,7,0.0060085836909871
140214,27412,1879,19,0.010111761575306
219364,30939,1128,8,0.0070921985815602
263700,20190,1034,7,0.006769825918762
129157,24219,1337,2,0.0014958863126402
228136,21515,1096,15,0.0136861313868613
164253,21126,1188,8,0.0067340067340067
109002,40526,1687,21,0.0124481327800829
197003,31464,1212,20,0.0165016501650165
260757,24151,1183,10,0.0084530853761623
120050,144393,1875,3,0.0016
144138,45147,1804,14,0.007760532150776
113627,44978,1700,8,0.0047058823529411
224266,39815,1208,11,0.0091059602649006
27292,42180,1857,9,0.0048465266558966
26302,42840,1699,11,0.0064743967039434
28431,20829,2376,25,0.0105218855218855
63728,44833,1702,2,0.0011750881316098
97557,38706,1276,19,0.0148902821316614
148383,49354,1867,24,0.0128548473486877
174293,36228,1188,18,0.0151515151515151
164666,23692,1043,5,0.0047938638542665
196234,115596,1171,5,0.0042698548249359
257466,36939,1159,12,0.0103537532355478
318600,23371,1199,8,0.006672226855713
3245,39874,3298,25,0.0075803517283201
281082,40123,1032,0,0.0
65927,71356,1861,11,0.0059108006448146
19528,39789,1832,2,0.0010917030567685
55150,41354,1483,8,0.0053944706675657
210368,79798,1169,5,0.0042771599657827
27699,24893,1616,6,0.0037128712871287
64909,25584,1860,4,0.0021505376344086
245544,45086,1428,4,0.0028011204481792
14206,35316,2137,0,0.0
24522,68917,1651,6,0.003634161114476
33368,38793,1865,5,0.002680965147453
38162,37392,1864,7,0.0037553648068669
47881,42033,1467,0,0.0
67608,32107,1736,15,0.0086405529953917
110365,28542,1284,4,0.0031152647975077
120222,22892,2020,35,0.0173267326732673
136775,36530,1217,3,0.0024650780608052
192006,94320,1013,4,0.0039486673247778
226949,47405,1220,6,0.0049180327868852
237276,29562,1019,4,0.0039254170755642
230663,25536,1138,5,0.0043936731107205
281163,131918,1032,2,0.001937984496124
20400,32873,1532,3,0.0019582245430809
170201,20888,1234,0,0.0
45931,20095,1689,10,0.0059206631142687
86111,56311,1980,26,0.0131313131313131
220667,47097,1273,4,0.0031421838177533
271190,24880,1022,4,0.0039138943248532
44028,26868,1629,1,0.0006138735420503
51554,49057,2325,7,0.003010752688172
64327,47611,1822,21,0.0115257958287596
41022,31996,1554,16,0.0102960102960102
82410,34048,1397,1,0.0007158196134574
82786,38711,1559,8,0.005131494547787
83255,23131,1200,9,0.0075
269535,33735,1108,6,0.0054151624548736
306791,30680,1078,1,0.0009276437847866
15228,27770,2296,7,0.0030487804878048
301510,34862,1141,11,0.0096406660823838
302576,39273,1048,13,0.0124045801526717
142822,70982,1536,3,0.001953125
33908,33816,1730,5,0.0028901734104046
91363,24074,2075,33,0.0159036144578313
32993,27738,1681,4,0.0023795359904818
208557,34516,1095,2,0.0018264840182648
48723,43445,1644,2,0.0012165450121654
39801,49638,2406,8,0.0033250207813798
24350,28251,1932,15,0.0077639751552795
207315,52088,1057,2,0.0018921475875118
281237,23433,1064,6,0.0056390977443609
274564,24207,1454,17,0.0116918844566712
109584,63910,1824,20,0.0109649122807017
221308,34843,1131,13,0.0114942528735632
38892,20630,2386,13,0.0054484492875104
23605,32516,1933,7,0.0036213140196585
23254,29739,2134,3,0.0014058106841611
25517,31037,1646,5,0.0030376670716889
31804,52178,2038,24,0.0117762512266928
36191,45798,1837,11,0.0059880239520958
22260,24200,1675,8,0.004776119402985
69718,28691,1561,14,0.0089686098654708
79555,54390,1750,3,0.0017142857142857
87769,40058,1468,8,0.0054495912806539
93122,20026,1754,4,0.0022805017103762
318701,101522,1136,6,0.005281690140845
211128,147964,1155,7,0.006060606060606
18965,81492,2467,10,0.0040535062829347
140150,22073,3509,42,0.0119692220005699
303032,21739,1178,20,0.0169779286926994
167783,32826,1438,12,0.0083449235048678
289553,49085,1491,13,0.0087189805499664
316710,23721,1253,7,0.0055865921787709
291989,44112,1414,38,0.0268741159830268
306094,30773,1342,23,0.0171385991058122
328328,28093,1088,17,0.015625
262826,42838,1374,25,0.0181950509461426
197087,25186,1670,49,0.0293413173652694
262888,49492,1405,23,0.0163701067615658
339545,37617,1151,5,0.0043440486533449
303665,58060,1002,15,0.0149700598802395
159465,32334,1725,17,0.0098550724637681
173148,40483,2007,24,0.0119581464872944
163267,91493,2087,7,0.0033540967896502
38597,24702,2568,19,0.0073987538940809
64879,22957,4517,56,0.0123976090325437
173036,42998,2197,95,0.0432407828857533
57614,48532,2657,14,0.0052691004892736
61312,50992,2047,24,0.011724474841231
315534,38475,1371,13,0.0094821298322392
127434,52430,2650,64,0.0241509433962264
67131,59684,3060,52,0.0169934640522875
202295,23415,1818,22,0.0121012101210121
41833,36756,2201,8,0.0036347114947751
69691,66612,2086,48,0.0230105465004793
62517,47960,3199,106,0.0331353547983744
338366,39584,1059,9,0.0084985835694051
199016,48324,1788,20,0.0111856823266219
138436,26878,1797,37,0.0205898720089037
322584,38042,1073,11,0.0102516309412861
125879,59692,2229,22,0.0098698968147151
294107,34206,1090,13,0.0119266055045871
216614,39030,1338,23,0.0171898355754858
332001,22216,1237,21,0.0169765561843168
335829,36428,1177,5,0.0042480883602378
332869,67132,1383,7,0.0050614605929139
8817,36231,3656,9,0.0024617067833698
286929,37810,1671,15,0.0089766606822262
315511,20460,1864,48,0.0257510729613733
281972,54851,1341,4,0.0029828486204325
101746,41604,1948,30,0.015400410677618
217446,22221,1399,16,0.0114367405289492
160441,28248,2281,92,0.0403331871985971
61755,39593,1965,35,0.0178117048346055
341494,84003,1006,7,0.0069582504970178
307907,25698,1067,14,0.0131208997188378
309523,28090,1325,11,0.0083018867924528
169138,33660,1671,6,0.0035906642728904
11252,40609,2303,21,0.0091185410334346
18020,40345,2680,44,0.0164179104477611
325154,48442,1092,11,0.01007326007326
206200,38480,2471,43,0.0174018615944961
167898,36329,1470,10,0.0068027210884353
277309,23528,1436,42,0.0292479108635097
7961,30424,5433,23,0.0042333885514448
57299,39017,4763,58,0.0121771992441738
49202,168374,2719,2,0.0007355645457888
249425,93885,1271,19,0.014948859166011
45697,27836,2685,4,0.0014897579143389
84737,65415,2328,7,0.0030068728522336
111547,51318,2405,38,0.0158004158004158
163105,90169,1740,17,0.0097701149425287
332208,47368,1007,9,0.0089374379344587
230951,45792,2581,54,0.0209221232080588
341653,24285,1010,10,0.0099009900990099
337393,47029,1111,5,0.0045004500450045
198689,79983,1835,8,0.0043596730245231
239734,23228,1484,20,0.013477088948787
262530,54386,1879,8,0.0042575838211814
108951,43827,2314,18,0.0077787381158167
184622,32535,1633,19,0.0116350275566442
136703,48574,1915,27,0.0140992167101827
101778,21708,1967,7,0.0035587188612099
229699,36036,1248,11,0.0088141025641025
242879,23280,1479,15,0.0101419878296146
317324,45654,1423,12,0.0084328882642304
132856,20977,2570,121,0.0470817120622568
209576,38023,2447,59,0.0241111565181855
312936,35138,1496,3,0.0020053475935828
260463,54308,1592,20,0.0125628140703517
277177,42966,1332,17,0.0127627627627627
102664,37122,2660,57,0.0214285714285714
238709,25404,1413,12,0.0084925690021231
177174,20994,1424,10,0.0070224719101123
337113,27420,1122,3,0.0026737967914438
59384,46321,1994,35,0.0175526579739217
37212,24601,2709,10,0.0036913990402362
334828,20872,1211,17,0.014037985136251
207610,27289,1651,17,0.0102967898243488
324072,39629,1216,14,0.0115131578947368
278364,29019,1369,24,0.0175310445580715
26888,36376,3214,34,0.0105787181082762
334523,20653,1220,28,0.0229508196721311
336519,29671,1047,5,0.0047755491881566
312844,34203,1719,37,0.0215241419429901
21882,62462,2518,26,0.0103256552819698
197037,24025,1467,0,0.0
341558,34099,1214,7,0.0057660626029654
300364,38811,1376,18,0.0130813953488372
137187,22143,2161,81,0.0374826469227209
19637,37782,3305,26,0.0078668683812405
315962,22651,1214,30,0.0247116968698517
21056,66861,5272,23,0.0043626707132018
74777,74202,1778,25,0.0140607424071991
106987,30278,2447,30,0.0122599100939926
208261,46354,2892,101,0.034923928077455
266931,49701,1516,7,0.0046174142480211
42125,35123,2253,11,0.0048823790501553
6100,32925,2457,22,0.0089540089540089
323018,62240,1013,36,0.0355380059230009
170760,23586,2000,62,0.031
36133,52299,3145,22,0.0069952305246422
42889,34879,2746,15,0.0054624908958485
305287,77634,1082,15,0.0138632162661737
298679,26723,1377,23,0.0167029774872912
317817,38207,1161,7,0.0060292850990525
335980,77510,1061,7,0.0065975494816211
211410,28789,2103,32,0.0152163575844032
285856,72146,1736,39,0.0224654377880184
274789,38225,1304,13,0.0099693251533742
27781,40668,4338,8,0.0018441678192715
207322,36842,2917,83,0.0284538909838875
167905,38472,1598,15,0.0093867334167709
169416,20393,1628,14,0.0085995085995086
14861,41355,3270,54,0.0165137614678899
267856,33837,1212,11,0.009075907590759
318935,48020,1264,12,0.0094936708860759
334017,39835,1172,25,0.0213310580204778
167810,44685,1414,15,0.0106082036775106
175170,23934,1567,25,0.0159540523292916
88402,24919,1767,31,0.0175438596491228
61538,65155,2362,42,0.0177815410668924
142550,22711,2622,24,0.0091533180778032
165501,24565,1691,16,0.0094618568894145
288666,21848,1279,10,0.0078186082877247
273368,35123,1186,5,0.0042158516020236
309898,39221,1281,13,0.0101483216237314
241097,25675,1240,37,0.0298387096774193
234598,27708,1412,51,0.0361189801699716
292634,21596,2050,65,0.0317073170731707
64579,39016,4240,96,0.0226415094339622
56913,40699,7213,70,0.0097046998474975
269066,29911,1315,21,0.0159695817490494
293524,42565,1393,5,0.0035893754486719
265717,21710,1768,25,0.0141402714932126
209999,78546,1277,11,0.0086139389193422
133462,73943,1721,12,0.0069726902963393
279265,34986,1390,3,0.0021582733812949
57524,30315,3340,19,0.005688622754491
245177,70859,1765,9,0.005099150141643
340334,35921,1144,15,0.0131118881118881
19793,111850,2801,33,0.011781506604784
171906,27644,1286,39,0.0303265940902021
228716,20971,3053,126,0.0412708811005568
328720,34186,1429,29,0.020293911826452
267009,23327,1384,26,0.01878612716763
197519,50270,1528,16,0.0104712041884816
191101,30926,1694,37,0.0218417945690672
107877,25858,2716,17,0.0062592047128129
284868,35903,1544,13,0.0084196891191709
12232,95620,5752,48,0.0083449235048678
179299,34517,1747,10,0.0057240984544934
211156,37860,2138,68,0.0318054256314312
29723,39918,4309,53,0.0122998375493153
330802,29173,1075,6,0.0055813953488372
107519,24026,2431,51,0.0209790209790209
315139,37626,1459,33,0.0226182316655243
138045,47922,1934,37,0.0191313340227507
96826,39931,1873,17,0.0090763481046449
161440,25210,1497,17,0.0113560454241816
257670,28990,1472,1,0.0006793478260869
172349,41059,1690,30,0.0177514792899408
211851,32259,1783,28,0.0157038698822209
20379,47780,2374,48,0.0202190395956192
238392,29603,1377,31,0.0225127087872185
302519,21287,1721,66,0.0383497966298663
29502,24370,3869,27,0.006978547428276
225046,24996,1437,59,0.0410577592205984
262138,37283,1435,26,0.0181184668989547
80417,32993,2541,43,0.016922471467926
97859,73757,1957,11,0.0056208482370975
49417,74636,2269,4,0.001762891141472
273514,20008,1135,13,0.011453744493392
167753,22180,1513,20,0.0132187706543291
254123,29814,1595,16,0.0100313479623824
18824,43146,3801,26,0.0068403051828466
264602,66627,1293,21,0.0162412993039443
217212,104219,1417,5,0.0035285815102328
307060,39476,1074,10,0.0093109869646182
340239,41533,1134,14,0.0123456790123456
264852,42238,1355,16,0.0118081180811808
163289,29699,1502,12,0.0079893475366178
221215,35442,1265,30,0.0237154150197628
4954,77065,3313,14,0.0042257772411711
173048,22443,2057,48,0.0233349538162372
231737,25241,1799,54,0.0300166759310728
211313,54040,2275,31,0.0136263736263736
296856,26093,1588,32,0.0201511335012594
244557,28823,2157,43,0.0199350950394065
133014,41271,1721,12,0.0069726902963393
187957,35069,1939,36,0.0185662712738525
31570,26965,3294,32,0.0097146326654523
233915,25444,1644,24,0.0145985401459854
212003,71724,1163,15,0.0128976784178847
6665,23701,4538,50,0.0110180696342
167253,35243,2238,74,0.033065236818588
269607,29979,1729,41,0.0237131289762868
274567,25941,1440,4,0.0027777777777777
294974,62546,1518,29,0.0191040843214756
236407,78927,1328,43,0.0323795180722891
48334,31250,2724,81,0.0297356828193832
88420,49503,2036,23,0.0112966601178781
14722,29884,2702,22,0.0081421169504071
30281,35437,3155,19,0.0060221870047543
145831,59080,1620,22,0.0135802469135802
308400,28430,1098,15,0.0136612021857923
230254,20088,3084,122,0.0395590142671854
61793,25844,1605,31,0.0193146417445482
311812,22768,1340,41,0.0305970149253731
168210,52218,2008,34,0.0169322709163346
206503,47762,1633,32,0.0195958358848744
326214,28894,1235,20,0.0161943319838056
190447,42538,1179,17,0.0144189991518235
330913,37121,1076,6,0.0055762081784386
41537,44083,2000,11,0.0055
193682,36455,1893,55,0.0290544109878499
164046,28589,1914,14,0.0073145245559038
17496,24538,2135,1,0.0004683840749414
252833,40599,1875,52,0.0277333333333333
211661,50091,2451,29,0.0118319053447572
274561,55021,1304,7,0.0053680981595092
176411,25712,2081,77,0.0370014416146083
73603,23070,1903,5,0.0026274303730951
229966,47548,1975,38,0.0192405063291139
329824,32929,1134,6,0.0052910052910052
141875,63939,1700,2,0.0011764705882352
143914,46642,1803,0,0.0
258553,29734,1324,12,0.0090634441087613
167732,37018,1111,11,0.0099009900990099
13262,36618,2315,10,0.0043196544276457
191377,26155,2808,116,0.0413105413105413
332220,25010,1129,5,0.0044286979627989
103760,57711,2259,15,0.0066401062416998
315789,61327,1029,12,0.0116618075801749
53928,29871,2020,6,0.0029702970297029
94310,29344,2264,13,0.0057420494699646
143063,109067,1616,5,0.0030940594059405
325887,33695,1463,29,0.0198222829801777
150270,73581,1900,29,0.0152631578947368
287140,55000,1451,11,0.0075809786354238
111891,66197,2332,78,0.0334476843910806
270857,36702,1331,46,0.0345604808414725
303650,20309,1083,10,0.0092336103416435
63645,27984,3035,36,0.0118616144975288
226517,67724,1520,5,0.0032894736842105
227389,23821,1122,0,0.0
291826,123547,1166,18,0.0154373927958833
292806,33289,1159,16,0.0138050043140638
56319,23389,2524,20,0.0079239302694136
238422,58969,1840,35,0.0190217391304347
277046,33539,1532,7,0.0045691906005221
111404,84598,2043,36,0.0176211453744493
298657,24798,1296,23,0.0177469135802469
302895,31324,1064,3,0.0028195488721804
290885,29099,1697,8,0.0047142015321154
296912,42670,1512,15,0.0099206349206349
131713,41568,1306,9,0.0068912710566615
30802,37977,2224,2,0.0008992805755395
117737,28989,2774,17,0.0061283345349675
172074,20953,1803,54,0.0299500831946755
281762,30188,1312,4,0.0030487804878048
197992,28856,1856,30,0.0161637931034482
274954,24769,1283,15,0.0116913484021823
7957,20668,2422,105,0.0433526011560693
210060,60478,1756,24,0.0136674259681093
52962,39305,2523,55,0.0217994451050336
50269,25161,2280,12,0.0052631578947368
30555,24736,3447,70,0.0203075137800986
128980,48996,2023,3,0.0014829461196243
149260,20361,2242,57,0.0254237288135593
174937,22719,2637,31,0.0117557830868411
101409,26782,1866,11,0.0058949624866023
35858,54059,4357,66,0.0151480376405783
278620,29910,1246,5,0.0040128410914927
319498,49919,1141,8,0.0070113935144609
320386,58780,1166,9,0.0077186963979416
97560,48173,1830,33,0.0180327868852459
304751,41405,1488,8,0.0053763440860215
311418,24924,1183,11,0.0092983939137785
226551,27354,2024,12,0.0059288537549407
332329,56547,1079,8,0.0074142724745134
300074,22599,1279,23,0.017982799061767
318073,23454,1161,11,0.0094745908699397
113768,45782,2355,64,0.027176220806794
70073,57050,2065,9,0.0043583535108958
173818,39113,1265,12,0.0094861660079051
279297,27538,1222,10,0.0081833060556464
218886,71785,1491,4,0.0026827632461435
283453,64271,1186,3,0.0025295109612141
58116,39355,4209,94,0.0223330957472083
141429,28421,1783,13,0.0072910824453168
126606,36812,1983,23,0.0115985879979828
99331,106347,2032,20,0.0098425196850393
217664,56786,1425,17,0.0119298245614035
174708,44502,1208,16,0.0132450331125827
223130,66975,1267,4,0.0031570639305445
30108,40628,2684,10,0.003725782414307
319279,30191,1143,6,0.0052493438320209
311575,34107,1107,9,0.008130081300813
265072,35879,1728,67,0.0387731481481481
288431,43104,1412,7,0.0049575070821529
24532,53755,2664,15,0.0056306306306306
19197,49387,12000,255,0.02125
336939,35443,1279,10,0.0078186082877247
185708,22078,2091,39,0.018651362984218
281467,27215,1407,11,0.0078180525941719
117099,23397,1678,3,0.001787842669845
92364,88275,2221,2,0.0009004952723998
215647,20427,1517,36,0.023731048121292
256109,39620,1560,12,0.0076923076923076
180261,47544,1348,4,0.0029673590504451
60515,77164,2415,21,0.008695652173913
164096,47826,1608,19,0.0118159203980099
190518,28040,1663,52,0.03126879134095
19727,133938,2251,28,0.0124389160373167
319496,44518,1111,6,0.0054005400540054
296861,20877,1226,8,0.0065252854812398
199889,40786,1224,14,0.011437908496732
303957,40169,1081,12,0.0111008325624421
198351,28828,1753,75,0.042783799201369
266541,39956,1433,23,0.0160502442428471
136776,41811,2513,3,0.0011937922801432
317600,67991,1149,8,0.0069625761531766
147135,57724,1431,14,0.0097833682739343
2336,67911,2980,21,0.0070469798657718
330353,33594,1202,7,0.0058236272878535
63962,20114,3138,44,0.0140216698534098
239168,46685,1589,15,0.0094398993077407
327028,33974,1093,35,0.0320219579139981
238878,47456,1365,20,0.0146520146520146
295769,27962,1160,4,0.0034482758620689
84034,25173,2366,5,0.0021132713440405
307960,36804,1095,13,0.0118721461187214