Book ID,Size,Views,Likes,Rating,overall_sentiment,total_words_emotional,arc_amplitude,arc_polarity_switches,avg_cosine_similarity,sentence_count,avg_adjacent_similarity,std_adjacent_similarity,num_adjacent_pairs
21056,66861,5272,23,0.0043626707132018,speech,10399,2,1,0.35338783,1043,,,0
74777,74202,1778,25,0.0140607424071991,neutral,10849,2,0,0.37364927,923,,,0
106987,30278,2447,30,0.0122599100939926,negative,4477,1,0,0.34831277,533,,,0
208261,46354,2892,101,0.034923928077455,negative,7314,1,0,0.30942684,808,,,0
266931,49701,1516,7,0.0046174142480211,neutral,6981,1,0,0.31729874,568,,,0
42125,35123,2253,11,0.0048823790501553,positive,5447,2,1,0.33191684,454,,,0
6100,32925,2457,22,0.0089540089540089,skip,4624,2,0,0.33785018,933,,,0
323018,62240,1013,36,0.0355380059230009,neutral,9499,2,0,0.354915,748,,,0
170760,23586,2000,62,0.031,speech,3504,2,0,0.34313715,398,,,0
36133,52299,3145,22,0.0069952305246422,negative,8183,2,3,0.3310275,878,,,0
42889,34879,2746,15,0.0054624908958485,positive,4822,2,1,0.29728958,436,,,0
305287,77634,1082,15,0.0138632162661737,neutral,11386,2,1,0.31050277,960,,,0
298679,26723,1377,23,0.0167029774872912,negative,3892,2,1,0.29729062,418,,,0
317817,38207,1161,7,0.0060292850990525,negative,5774,1,0,0.34341794,758,,,0
335980,77510,1061,7,0.0065975494816211,negative,11628,2,1,0.28796232,1278,,,0
211410,28789,2103,32,0.0152163575844032,positive,4573,2,3,0.3753672,592,,,0
285856,72146,1736,39,0.0224654377880184,skip,11383,1,0,0.37109345,996,,,0
274789,38225,1304,13,0.0099693251533742,positive,5759,2,1,0.35009003,531,,,0
27781,40668,4338,8,0.0018441678192715,negative,5920,2,1,0.33159068,985,,,0
207322,36842,2917,83,0.0284538909838875,neutral,5777,2,0,0.3428902,701,,,0
167905,38472,1598,15,0.0093867334167709,skip,5962,1,0,0.3888519,591,,,0
169416,20393,1628,14,0.0085995085995086,neutral,3093,2,1,0.3498846,356,,,0
14861,41355,3270,54,0.0165137614678899,neutral,6392,2,0,0.3177024,687,,,0
267856,33837,1212,11,0.009075907590759,neutral,5322,2,1,0.36188617,542,,,0
318935,48020,1264,12,0.0094936708860759,neutral,7214,1,0,0.33141044,705,,,0
334017,39835,1172,25,0.0213310580204778,neutral,5983,1,0,0.38577798,586,,,0
167810,44685,1414,15,0.0106082036775106,neutral,6834,1,0,0.3589935,787,,,0
175170,23934,1567,25,0.0159540523292916,positive,3566,2,1,0.3291677,286,,,0
88402,24919,1767,31,0.0175438596491228,positive,3642,2,3,0.30689818,432,,,0
61538,65155,2362,42,0.0177815410668924,neutral,9877,2,1,0.32321653,1505,,,0
142550,22711,2622,24,0.0091533180778032,skip,3502,2,0,0.34418666,381,,,0
165501,24565,1691,16,0.0094618568894145,positive,3785,2,1,0.3343165,394,,,0
288666,21848,1279,10,0.0078186082877247,positive,3251,2,3,0.3496129,335,,,0
273368,35123,1186,5,0.0042158516020236,neutral,5292,1,0,0.3184347,472,,,0
309898,39221,1281,13,0.0101483216237314,skip,6036,2,0,0.31166494,718,,,0
241097,25675,1240,37,0.0298387096774193,negative,3527,2,0,0.306575,420,,,0
234598,27708,1412,51,0.0361189801699716,neutral,4010,2,1,0.33970082,549,,,0
292634,21596,2050,65,0.0317073170731707,neutral,3356,2,1,0.34021628,329,,,0
64579,39016,4240,96,0.0226415094339622,neutral,5945,2,1,0.33223405,629,,,0
56913,40699,7213,70,0.0097046998474975,negative,5790,2,2,0.3415637,455,,,0
269066,29911,1315,21,0.0159695817490494,neutral,4468,1,0,0.37821838,408,,,0
293524,42565,1393,5,0.0035893754486719,neutral,5660,1,0,0.35349107,550,,,0
265717,21710,1768,25,0.0141402714932126,skip,3430,1,0,0.29633033,524,,,0
209999,78546,1277,11,0.0086139389193422,skip,11866,0,0,0.3934082,1456,,,0
133462,73943,1721,12,0.0069726902963393,skip,11436,1,0,0.36162454,983,,,0
279265,34986,1390,3,0.0021582733812949,neutral,5110,2,0,0.36864328,434,,,0
57524,30315,3340,19,0.005688622754491,neutral,4553,1,0,0.31144592,409,,,0
245177,70859,1765,9,0.005099150141643,neutral,10339,1,0,0.38104337,657,,,0
340334,35921,1144,15,0.0131118881118881,positive,5477,2,2,0.3316519,545,,,0
19793,111850,2801,33,0.011781506604784,negative,16194,2,0,0.31860715,1672,,,0
171906,27644,1286,39,0.0303265940902021,negative,4185,2,0,0.32747087,391,,,0
228716,20971,3053,126,0.0412708811005568,positive,3150,2,2,0.38795418,202,,,0
328720,34186,1429,29,0.020293911826452,negative,5175,2,0,0.3734273,532,,,0
267009,23327,1384,26,0.01878612716763,negative,3622,1,0,0.30655858,342,,,0
197519,50270,1528,16,0.0104712041884816,neutral,7578,1,0,0.33493423,1142,,,0
191101,30926,1694,37,0.0218417945690672,neutral,4868,2,1,0.33272693,616,,,0
107877,25858,2716,17,0.0062592047128129,neutral,3816,2,1,0.3346872,447,,,0
284868,35903,1544,13,0.0084196891191709,neutral,5253,2,1,0.36028707,464,,,0
12232,95620,5752,48,0.0083449235048678,negative,14183,2,1,0.3610759,1316,,,0
179299,34517,1747,10,0.0057240984544934,skip,5257,2,0,0.34733316,535,,,0
211156,37860,2138,68,0.0318054256314312,negative,5691,1,0,0.33932644,663,,,0
29723,39918,4309,53,0.0122998375493153,neutral,5676,2,0,0.32210478,518,,,0
330802,29173,1075,6,0.0055813953488372,neutral,4510,1,0,0.33367816,644,,,0
107519,24026,2431,51,0.0209790209790209,positive,3630,2,1,0.33655196,356,,,0
315139,37626,1459,33,0.0226182316655243,neutral,5248,2,0,0.30680585,391,,,0
138045,47922,1934,37,0.0191313340227507,negative,7289,2,1,0.29685584,850,,,0
96826,39931,1873,17,0.0090763481046449,neutral,6591,2,0,0.35355306,614,,,0
161440,25210,1497,17,0.0113560454241816,neutral,3626,1,0,0.35159546,217,,,0
257670,28990,1472,1,0.0006793478260869,negative,4483,1,0,0.3575668,395,,,0
172349,41059,1690,30,0.0177514792899408,neutral,5680,0,0,0.29514062,748,,,0
211851,32259,1783,28,0.0157038698822209,neutral,4841,1,0,0.3744899,592,,,0
20379,47780,2374,48,0.0202190395956192,skip,7201,2,0,0.32000667,923,,,0
238392,29603,1377,31,0.0225127087872185,neutral,4372,2,0,0.28325978,534,,,0
302519,21287,1721,66,0.0383497966298663,negative,3331,2,0,0.37032905,388,,,0
29502,24370,3869,27,0.006978547428276,positive,3489,2,0,0.29597047,373,,,0
225046,24996,1437,59,0.0410577592205984,skip,3727,1,0,0.29962403,392,,,0
262138,37283,1435,26,0.0181184668989547,neutral,5277,1,0,0.2794769,421,,,0
80417,32993,2541,43,0.016922471467926,skip,4828,1,0,0.32654905,432,,,0
97859,73757,1957,11,0.0056208482370975,neutral,11439,1,0,0.3378965,869,,,0
49417,74636,2269,4,0.001762891141472,neutral,11677,0,0,0.35717425,960,,,0
273514,20008,1135,13,0.011453744493392,positive,2823,2,0,0.34919167,306,,,0
167753,22180,1513,20,0.0132187706543291,skip,3403,0,0,0.3746204,501,,,0
254123,29814,1595,16,0.0100313479623824,neutral,4357,1,0,0.37098745,505,,,0
18824,43146,3801,26,0.0068403051828466,neutral,6736,1,0,0.30600363,842,,,0
264602,66627,1293,21,0.0162412993039443,speech,9631,2,0,0.35835877,1233,,,0
217212,104219,1417,5,0.0035285815102328,neutral,16301,1,0,0.34650216,1472,,,0
307060,39476,1074,10,0.0093109869646182,negative,5911,1,0,0.344161,785,,,0
340239,41533,1134,14,0.0123456790123456,positive,6619,2,1,0.36019525,842,,,0
264852,42238,1355,16,0.0118081180811808,positive,6203,2,1,0.3462484,581,,,0
163289,29699,1502,12,0.0079893475366178,neutral,4303,1,0,0.33191672,283,,,0
221215,35442,1265,30,0.0237154150197628,negative,5122,1,0,0.3233218,667,,,0
4954,77065,3313,14,0.0042257772411711,negative,11556,2,0,0.30976772,1108,,,0
173048,22443,2057,48,0.0233349538162372,positive,3457,2,2,0.3388589,323,,,0
231737,25241,1799,54,0.0300166759310728,neutral,3748,2,2,0.29854667,397,,,0
211313,54040,2275,31,0.0136263736263736,positive,8318,2,2,0.3486858,672,,,0
296856,26093,1588,32,0.0201511335012594,negative,3751,1,0,0.30058208,371,,,0
244557,28823,2157,43,0.0199350950394065,neutral,4183,2,1,0.34691995,384,,,0
133014,41271,1721,12,0.0069726902963393,neutral,6022,2,0,0.35195118,728,,,0
187957,35069,1939,36,0.0185662712738525,neutral,4874,1,0,0.31028375,573,,,0
31570,26965,3294,32,0.0097146326654523,positive,3966,2,2,0.3592944,430,,,0
233915,25444,1644,24,0.0145985401459854,negative,3730,2,0,0.30206704,504,,,0
212003,71724,1163,15,0.0128976784178847,negative,10599,2,2,0.36231142,983,,,0
6665,23701,4538,50,0.0110180696342,positive,3610,2,2,0.2720171,427,,,0
167253,35243,2238,74,0.033065236818588,neutral,4835,1,0,0.36793667,644,,,0
269607,29979,1729,41,0.0237131289762868,skip,4339,2,0,0.3154763,725,,,0
274567,25941,1440,4,0.0027777777777777,neutral,3956,2,0,0.37397346,375,,,0
294974,62546,1518,29,0.0191040843214756,neutral,9648,2,0,0.31784672,1144,,,0
236407,78927,1328,43,0.0323795180722891,neutral,10817,2,0,0.2675512,957,,,0
48334,31250,2724,81,0.0297356828193832,neutral,4297,2,0,0.31893992,408,,,0
88420,49503,2036,23,0.0112966601178781,skip,7593,2,2,0.3158162,1072,,,0
14722,29884,2702,22,0.0081421169504071,neutral,4075,1,0,0.27817926,410,,,0
30281,35437,3155,19,0.0060221870047543,skip,5378,1,0,0.33729517,597,,,0
145831,59080,1620,22,0.0135802469135802,neutral,8653,2,2,0.35542697,798,,,0
308400,28430,1098,15,0.0136612021857923,skip,4330,2,2,0.33943295,675,,,0
230254,20088,3084,122,0.0395590142671854,neutral,2988,2,2,0.35742044,168,,,0
61793,25844,1605,31,0.0193146417445482,negative,3848,1,0,0.38500783,648,,,0
311812,22768,1340,41,0.0305970149253731,neutral,3466,1,0,0.31673956,414,,,0
168210,52218,2008,34,0.0169322709163346,positive,8131,2,1,0.3492815,691,,,0
206503,47762,1633,32,0.0195958358848744,neutral,7159,2,0,0.33229467,603,,,0
326214,28894,1235,20,0.0161943319838056,negative,4462,2,1,0.3432522,493,,,0
190447,42538,1179,17,0.0144189991518235,neutral,6170,2,1,0.29714385,673,,,0
330913,37121,1076,6,0.0055762081784386,neutral,5722,1,0,0.3481545,511,,,0
41537,44083,2000,11,0.0055,positive,6231,2,1,0.3225846,347,,,0
193682,36455,1893,55,0.0290544109878499,neutral,5578,2,1,0.3292265,581,,,0
164046,28589,1914,14,0.0073145245559038,negative,4411,2,1,0.329757,435,,,0
17496,24538,2135,1,0.0004683840749414,neutral,3447,1,0,0.35664567,300,,,0
252833,40599,1875,52,0.0277333333333333,neutral,5956,1,0,0.3595718,572,,,0
211661,50091,2451,29,0.0118319053447572,negative,7454,2,1,0.3371493,999,,,0
274561,55021,1304,7,0.0053680981595092,positive,8182,2,0,0.33087143,760,,,0
176411,25712,2081,77,0.0370014416146083,negative,3801,2,2,0.3143034,533,,,0
73603,23070,1903,5,0.0026274303730951,positive,3751,2,2,0.35918456,448,,,0
229966,47548,1975,38,0.0192405063291139,neutral,7165,2,3,0.39532074,740,,,0
329824,32929,1134,6,0.0052910052910052,neutral,5022,2,1,0.37335196,385,,,0
141875,63939,1700,2,0.0011764705882352,neutral,10420,2,3,0.383624,809,,,0
143914,46642,1803,0,0.0,neutral,6562,1,0,0.41007364,428,,,0
258553,29734,1324,12,0.0090634441087613,neutral,4184,1,0,0.36951396,466,,,0
167732,37018,1111,11,0.0099009900990099,neutral,5604,2,0,0.343151,699,,,0
13262,36618,2315,10,0.0043196544276457,neutral,5566,0,0,0.35829777,482,,,0
191377,26155,2808,116,0.0413105413105413,positive,4127,2,2,0.36512476,348,,,0
332220,25010,1129,5,0.0044286979627989,negative,3845,2,2,0.31170827,410,,,0
103760,57711,2259,15,0.0066401062416998,negative,8397,2,1,0.32141957,874,,,0
315789,61327,1029,12,0.0116618075801749,negative,9312,2,1,0.31678042,1126,,,0
53928,29871,2020,6,0.0029702970297029,negative,4337,2,0,0.37699986,623,,,0
94310,29344,2264,13,0.0057420494699646,negative,3995,2,1,0.3568126,580,,,0
143063,109067,1616,5,0.0030940594059405,speech,16888,1,0,0.3688232,1595,,,0
325887,33695,1463,29,0.0198222829801777,negative,4973,1,0,0.32636368,466,,,0
150270,73581,1900,29,0.0152631578947368,neutral,11570,2,3,0.33486947,1298,,,0
287140,55000,1451,11,0.0075809786354238,neutral,8116,2,1,0.34449276,943,,,0
111891,66197,2332,78,0.0334476843910806,neutral,9935,2,3,0.33310148,1221,,,0
270857,36702,1331,46,0.0345604808414725,neutral,5151,1,0,0.32979918,522,,,0
303650,20309,1083,10,0.0092336103416435,neutral,3118,0,0,0.33883476,354,,,0
63645,27984,3035,36,0.0118616144975288,neutral,3945,1,0,0.31760246,378,,,0
226517,67724,1520,5,0.0032894736842105,negative,10551,2,1,0.34919298,1146,,,0
227389,23821,1122,0,0.0,skip,3663,2,0,0.33888286,628,,,0
291826,123547,1166,18,0.0154373927958833,positive,18415,2,0,0.30284852,2222,,,0
292806,33289,1159,16,0.0138050043140638,negative,5309,1,0,0.3182312,603,,,0
56319,23389,2524,20,0.0079239302694136,positive,3522,2,1,0.3326435,321,,,0
238422,58969,1840,35,0.0190217391304347,neutral,8864,2,0,0.33863693,1049,,,0
277046,33539,1532,7,0.0045691906005221,neutral,5112,2,3,0.360799,490,,,0
111404,84598,2043,36,0.0176211453744493,positive,12448,2,1,0.3784046,917,,,0
298657,24798,1296,23,0.0177469135802469,neutral,3760,2,1,0.31129074,257,,,0
302895,31324,1064,3,0.0028195488721804,negative,4882,1,0,0.31617525,603,,,0
290885,29099,1697,8,0.0047142015321154,negative,4114,1,0,0.3634501,433,,,0
296912,42670,1512,15,0.0099206349206349,neutral,5977,1,0,0.27802664,529,,,0
131713,41568,1306,9,0.0068912710566615,neutral,5797,0,0,0.3173455,388,,,0
30802,37977,2224,2,0.0008992805755395,negative,5640,1,0,0.35546383,725,,,0
117737,28989,2774,17,0.0061283345349675,negative,4635,2,0,0.3951316,328,,,0
172074,20953,1803,54,0.0299500831946755,negative,3039,2,1,0.38607028,243,,,0
281762,30188,1312,4,0.0030487804878048,skip,4881,2,0,0.37887147,615,,,0
197992,28856,1856,30,0.0161637931034482,neutral,4166,2,1,0.32349563,487,,,0
274954,24769,1283,15,0.0116913484021823,negative,3607,2,1,0.3396236,360,,,0
7957,20668,2422,105,0.0433526011560693,negative,3353,2,3,0.30331838,394,,,0
210060,60478,1756,24,0.0136674259681093,neutral,10004,2,1,0.2971823,1328,,,0
52962,39305,2523,55,0.0217994451050336,skip,5757,2,1,0.38868886,737,,,0
50269,25161,2280,12,0.0052631578947368,positive,3685,1,0,0.3351836,371,,,0
30555,24736,3447,70,0.0203075137800986,neutral,3752,1,0,0.32558674,447,,,0
128980,48996,2023,3,0.0014829461196243,positive,7970,2,0,0.3195823,827,,,0
149260,20361,2242,57,0.0254237288135593,negative,2892,1,0,0.3315698,283,,,0
174937,22719,2637,31,0.0117557830868411,negative,3549,2,1,0.35121983,270,,,0
101409,26782,1866,11,0.0058949624866023,negative,4091,2,2,0.33958295,264,,,0
35858,54059,4357,66,0.0151480376405783,negative,7928,2,1,0.32195505,835,,,0
278620,29910,1246,5,0.0040128410914927,neutral,4780,2,0,0.37790033,267,,,0
319498,49919,1141,8,0.0070113935144609,neutral,7711,2,0,0.35860044,659,,,0
320386,58780,1166,9,0.0077186963979416,neutral,8837,2,0,0.34422517,995,,,0
97560,48173,1830,33,0.0180327868852459,negative,7574,2,1,0.3018034,1103,,,0
304751,41405,1488,8,0.0053763440860215,neutral,6204,2,1,0.31255478,804,,,0
311418,24924,1183,11,0.0092983939137785,neutral,3652,1,0,0.34947,484,,,0
226551,27354,2024,12,0.0059288537549407,neutral,4195,2,1,0.33310744,521,,,0
332329,56547,1079,8,0.0074142724745134,negative,7963,2,2,0.30537632,752,,,0
300074,22599,1279,23,0.017982799061767,neutral,3432,2,2,0.3160208,434,,,0
318073,23454,1161,11,0.0094745908699397,skip,3582,2,2,0.34202817,297,,,0
113768,45782,2355,64,0.027176220806794,neutral,6749,2,1,0.32840046,760,,,0
70073,57050,2065,9,0.0043583535108958,neutral,8510,1,0,0.33379674,915,,,0
173818,39113,1265,12,0.0094861660079051,neutral,6023,2,1,0.35758498,703,,,0
279297,27538,1222,10,0.0081833060556464,neutral,4129,2,1,0.33908373,394,,,0
218886,71785,1491,4,0.0026827632461435,negative,10050,1,0,0.29492188,770,,,0
283453,64271,1186,3,0.0025295109612141,neutral,9986,1,0,0.34968904,901,,,0
58116,39355,4209,94,0.0223330957472083,neutral,5903,2,1,0.33753777,606,,,0
141429,28421,1783,13,0.0072910824453168,skip,4435,1,0,0.34637734,404,,,0
126606,36812,1983,23,0.0115985879979828,positive,5651,2,1,0.29710153,539,,,0
99331,106347,2032,20,0.0098425196850393,neutral,15051,2,2,0.34209538,1383,,,0
217664,56786,1425,17,0.0119298245614035,neutral,8503,1,0,0.34686437,930,,,0
174708,44502,1208,16,0.0132450331125827,neutral,6622,1,0,0.34463924,660,,,0
223130,66975,1267,4,0.0031570639305445,neutral,10171,2,1,0.3530977,678,,,0
30108,40628,2684,10,0.003725782414307,negative,6167,2,0,0.30045786,1011,,,0
319279,30191,1143,6,0.0052493438320209,negative,4660,2,0,0.35344443,838,,,0
311575,34107,1107,9,0.008130081300813,negative,5151,2,1,0.30472574,621,,,0
265072,35879,1728,67,0.0387731481481481,neutral,5034,2,2,0.31551036,830,,,0
288431,43104,1412,7,0.0049575070821529,neutral,6271,2,0,0.29424268,653,,,0
24532,53755,2664,15,0.0056306306306306,positive,8376,2,2,0.32280067,1258,,,0
19197,49387,12000,255,0.02125,negative,7175,1,0,0.31010062,814,,,0
336939,35443,1279,10,0.0078186082877247,neutral,5549,1,0,0.34244254,644,,,0
185708,22078,2091,39,0.018651362984218,negative,3360,2,0,0.3389049,300,,,0
281467,27215,1407,11,0.0078180525941719,skip,3889,2,2,0.31233522,450,,,0
117099,23397,1678,3,0.001787842669845,skip,3456,1,0,0.34445238,419,,,0
92364,88275,2221,2,0.0009004952723998,skip,14140,2,0,0.36303723,1537,,,0
215647,20427,1517,36,0.023731048121292,neutral,2964,0,0,0.30220696,311,,,0
256109,39620,1560,12,0.0076923076923076,neutral,6139,2,1,0.3777437,724,,,0
180261,47544,1348,4,0.0029673590504451,positive,7245,2,0,0.38025993,787,,,0
60515,77164,2415,21,0.008695652173913,skip,11612,1,0,0.33688393,803,,,0
164096,47826,1608,19,0.0118159203980099,neutral,7256,0,0,0.32139352,840,,,0
190518,28040,1663,52,0.03126879134095,positive,3940,2,2,0.33686227,532,,,0
19727,133938,2251,28,0.0124389160373167,neutral,18911,1,0,0.32429183,1851,,,0
319496,44518,1111,6,0.0054005400540054,skip,6859,2,0,0.3047254,839,,,0
296861,20877,1226,8,0.0065252854812398,negative,3088,2,1,0.3227382,291,,,0
199889,40786,1224,14,0.011437908496732,neutral,6297,2,1,0.35333166,837,,,0
303957,40169,1081,12,0.0111008325624421,neutral,6025,2,1,0.36450404,384,,,0
198351,28828,1753,75,0.042783799201369,neutral,4001,2,2,0.350022,472,,,0
266541,39956,1433,23,0.0160502442428471,neutral,5861,2,1,0.30394554,639,,,0
136776,41811,2513,3,0.0011937922801432,negative,6298,2,0,0.35668972,656,,,0
317600,67991,1149,8,0.0069625761531766,negative,10480,1,0,0.35682955,632,,,0
147135,57724,1431,14,0.0097833682739343,negative,8691,2,2,0.33120266,1101,,,0
2336,67911,2980,21,0.0070469798657718,negative,9627,1,0,0.36078516,910,,,0
330353,33594,1202,7,0.0058236272878535,positive,5049,2,0,0.34585524,528,,,0
63962,20114,3138,44,0.0140216698534098,skip,3019,2,0,0.35446846,243,,,0
239168,46685,1589,15,0.0094398993077407,negative,6921,1,0,0.3139968,647,,,0
327028,33974,1093,35,0.0320219579139981,negative,5447,2,0,0.31669998,676,,,0
238878,47456,1365,20,0.0146520146520146,negative,6712,2,1,0.2805226,816,,,0
295769,27962,1160,4,0.0034482758620689,neutral,3974,1,0,0.37479532,375,,,0
84034,25173,2366,5,0.0021132713440405,neutral,3961,1,0,0.3449209,380,,,0
307960,36804,1095,13,0.0118721461187214,negative,5655,1,0,0.33035076,867,,,0
